Date,600276,600900,601318,600276_Return,600900_Return,601318_Return
2019/5/31,43.17,17.71,79.0,0.004178279059195766,-0.0005644933821922216,-0.0011385920643043335
2019/6/3,43.9,17.66,79.25,0.01676851051373962,-0.0028272566189286863,0.0031595602903689013
2019/6/4,43.08,17.6,77.97,-0.018855467792938008,-0.0034032931317073967,-0.016283275435881706
2019/6/5,40.97,17.53,77.5,-0.05021876072940801,-0.003985203110963287,-0.006046200962207315
2019/6/6,40.26,17.52,77.11,-0.01748167134713441,-0.0005706134248977257,-0.005044962514432427
2019/6/10,40.72,17.95,79.1,0.011360952030622151,0.0242470294260424,0.02547990092873942
2019/6/11,41.75,18.0,81.7,0.024980079054597315,0.0027816429618767735,0.03234112709234882
2019/6/12,41.91,17.91,80.52,0.0038250106401154227,-0.005012541823544048,-0.01454840109436617
2019/6/13,42.57,17.67,80.49,0.01562531790308075,-0.01349092974101529,-0.00037264766594891086
2019/6/14,42.56,17.5,79.75,-0.0002349348066719159,-0.00966740540213662,-0.009236211440688535
2019/6/17,42.78,17.59,79.92,0.005155858620870646,0.005129677819998069,0.0021293926753447323
2019/6/18,43.47,17.69,80.97,0.01600034134644135,0.005668949422227509,0.01305258135772469
2019/6/19,44.71,17.78,83.54,0.028126145245188194,0.0050747219140645505,0.03124684337100625
2019/6/20,45.49,17.98,88.5,0.01729533133602379,0.011185798957715765,0.05767699294485418
2019/6/21,45.76,17.63,87.97,0.005917825489629713,-0.019658032633695477,-0.006006704749299985
2019/6/24,45.87,17.58,88.21,0.0024009615375377713,-0.0028401041527481574,0.0027244880060921517
2019/6/25,45.85,17.65,86.63,-0.00043610990660658544,0.003973891122274864,-0.018074159368627107
2019/6/26,46.18,17.83,86.4,0.007171605223875499,0.010146648495743094,-0.002658500092038274
2019/6/27,46.46,17.81,88.05,0.006044923415913672,-0.001122334573478767,0.018917159132205263
2019/6/28,45.83,17.9,88.61,-0.013652828821230312,0.0050406155451390156,0.006339883116995182
2019/7/1,47.38,17.81,91.84,0.03326130020960694,-0.0050406155451390156,0.03580321451204593
2019/7/2,48.76,17.84,91.06,0.02871010588243106,0.0016830298502932273,-0.008529302664620708
2019/7/3,47.48,18.26,90.66,-0.026601734871603444,0.02326974801495929,-0.004402384393932479
2019/7/4,45.91,18.28,89.9,-0.03362561148033638,0.0010946908591815685,-0.008418304035128443
2019/7/5,46.81,18.37,90.85,0.019413897050848394,0.00491133320103021,0.010511853364604917
2019/7/8,46.18,18.11,88.59,-0.013550051385629924,-0.014254627331712122,-0.025190810418238563
2019/7/9,46.17,17.84,87.53,-0.00021656740745168435,-0.015021144743458947,-0.012037392679594916
2019/7/10,46.81,18.0,87.88,0.013766618793081609,0.00892863074430128,0.003990655772063256
2019/7/11,46.29,18.25,87.98,-0.011170900268799855,0.013793322132336083,0.001137268404163727
2019/7/12,46.15,18.21,88.75,-0.003028994094318005,-0.0021941862889840458,0.008713912434951787
2019/7/15,46.79,18.19,88.08,0.013772543929263747,-0.0010989012094855255,-0.0075779359411010105
2019/7/16,45.87,18.11,86.95,-0.019858196269044726,-0.004407720634708845,-0.01291225161413223
2019/7/17,46.0,18.09,86.99,0.002830087880014709,-0.0011049724881182499,0.0004599287191577872
2019/7/18,45.85,17.72,86.73,-0.0032661977866212943,-0.020665354230269273,-0.0029933248230848974
2019/7/19,45.85,17.96,88.35,0.0,0.013453117697118877,0.018506354069340425
2019/7/22,46.21,18.19,87.68,0.007821026179701374,0.01272492965597749,-0.007612375565999585
2019/7/23,45.87,18.2,87.5,-0.007384916273094788,0.0005496015527186593,-0.0020550298361365904
2019/7/24,46.25,18.18,88.85,0.008250155349353694,-0.0010995053334168503,0.01531076123709152
2019/7/25,46.33,18.22,89.41,0.0017282354701229075,0.0021978030824794104,0.006282978146566087
2019/7/26,46.4,18.5,90.1,0.0015097598036524218,0.015250840252466702,0.0076876318670651145
2019/7/29,46.28,18.8,89.45,-0.00258955690673357,0.01608613775162482,-0.007240354659563408
2019/7/30,46.5,18.74,89.98,0.004742410267834618,-0.003196593025627692,0.005907613458298044
2019/7/31,46.49,18.72,88.09,-0.000215076890817123,-0.0010678057608299873,-0.021228404291322
2019/8/1,46.34,18.76,87.51,-0.003231716698262943,0.002134472528632525,-0.006605946573964516
2019/8/2,45.86,18.79,86.03,-0.01041224157447207,0.0015978698472953745,-0.01705699991448295
2019/8/5,44.51,18.25,84.61,-0.029879394401995274,-0.02915973339687339,-0.01664360969684786
2019/8/6,44.96,18.34,84.51,0.010059322557672612,0.004919386799818071,-0.0011825923800179439
2019/8/7,45.49,18.33,83.47,0.011719315996477242,-0.0005454049767052993,-0.012382584693745535
2019/8/8,46.29,18.92,84.51,0.017433433461266468,0.03168050177211912,0.012382584693745535
2019/8/9,46.44,18.86,84.35,0.003235201786511155,-0.0031762864184212702,-0.0018950615644142133
2019/8/12,46.7,18.77,86.5,0.005583007845161081,-0.0047834266068935705,0.02516960494585696
2019/8/13,46.57,18.73,85.01,-0.002787607680565518,-0.002133334142420562,-0.017375517308566124
2019/8/14,47.7,18.82,85.04,0.023974840900009564,0.004793617701236652,0.0003528374044243776
2019/8/15,47.92,18.84,86.31,0.0046015559128984584,0.0010621349909833988,0.014823732197873696
2019/8/16,48.0,19.05,87.46,0.0016680571006970624,0.011084832424492763,0.013236079753208507
2019/8/19,49.96,19.52,88.45,0.04002167434948589,0.024372479412236636,0.01125587462102029
2019/8/20,49.97,18.9,87.94,0.00020014009873658978,-0.03227765891934986,-0.005782656853130952
2019/8/21,49.8,18.77,87.73,-0.003407841325506311,-0.006902071467179027,-0.002390847612371516
2019/8/22,49.81,18.8,87.98,0.0002007830545847078,0.0015970192374861192,0.002845599780281205
2019/8/23,53.19,18.9,89.89,0.06565464166903423,0.005305052229692908,0.02147718466473414
2019/8/26,52.47,18.85,87.5,-0.013628831055605861,-0.00264900817157665,-0.026947907221738454
2019/8/27,52.64,19.18,87.68,0.0032347093184412756,0.017355155561272095,0.0020550298361365904
2019/8/28,53.56,19.04,86.9,0.01732623380590992,-0.0073260400920727164,-0.008935790928359388
2019/8/29,53.43,18.78,86.7,-0.0024301348532915767,-0.013749555583102424,-0.002304148484849833
2019/8/30,55.59,18.62,87.32,0.039630942995697804,-0.008556201931195773,0.007125647895247056
2019/9/2,55.28,18.38,88.5,-0.0055921495059632065,-0.012973154921380292,0.013423020332139934
2019/9/3,54.51,18.64,88.25,-0.014027008383225237,0.014046692329904076,-0.0028288562004776807
2019/9/4,54.36,18.53,88.3,-0.002755581793246531,-0.005918768960176735,0.0005664117965089588
2019/9/5,54.5,18.47,89.23,0.002572112386255654,-0.003243246086119811,0.010477198302145219
2019/9/6,55.63,18.6,90.7,0.020521922418003324,0.007013786508007325,0.01634005120903126
2019/9/9,55.03,18.54,90.4,-0.010844133015534219,-0.003231020581446753,-0.003313089722960072
2019/9/10,55.95,18.66,89.44,0.01657994368626703,0.006451635281488954,-0.010676257991342197
2019/9/11,54.23,18.65,89.56,-0.031224173904965458,-0.0005360493293733448,0.0013407823237647776
2019/9/12,54.58,18.85,92.34,0.006433254427223201,0.010666767804195398,0.030568625348289302
2019/9/16,55.39,19.0,91.35,0.014731556764820297,0.007926065272420235,-0.010779134254827127
2019/9/17,54.88,18.51,89.52,-0.009250088627382524,-0.026127852581034006,-0.02023621882034643
2019/9/18,55.42,18.79,90.0,0.009791556017201941,0.015013686839967733,0.005347606326595589
2019/9/19,55.65,18.65,89.6,0.004141538286721591,-0.0074786673355493605,-0.004454350349380576
2019/9/20,56.6,18.87,89.85,0.01692690748758352,0.011727213290634086,0.0027862932486835135
2019/9/23,56.32,18.71,88.91,-0.004959273359350647,-0.008515219094460402,-0.010516991096520378
2019/9/24,57.29,18.98,88.95,0.01707637657070027,0.014327652895783416,0.0004497919787969096
2019/9/25,57.52,18.44,88.78,0.0040066249923045305,-0.0288635750533337,-0.001913014705955618
2019/9/26,56.47,18.42,88.35,-0.01842318972804602,-0.0010851873012871494,-0.004855200640183632
2019/9/27,56.28,18.2,88.3,-0.0033702914385571603,-0.01201543674441119,-0.0005660911557905379
2019/9/30,56.03,18.23,87.04,-0.004451970668995386,0.0016469946078219166,-0.014372324502281764
2019/10/8,55.8,18.58,88.0,-0.0041133921899279,0.019017144695120614,0.010969031370573923
2019/10/9,54.65,18.47,88.18,-0.020824654764717287,-0.0059379391745437715,0.002043365451585011
2019/10/10,57.64,18.24,88.5,0.05326755650877413,-0.012530809564962997,0.003622372084091552
2019/10/11,57.91,18.37,89.9,0.004673310106376505,0.007101914580848856,0.015695389463691534
2019/10/14,58.03,18.23,90.45,0.0020700369648185557,-0.007650310536462701,0.006099270363729481
2019/10/15,59.2,17.9,90.2,0.01996142368744369,-0.01826787584386258,-0.0027677847727263227
2019/10/16,59.7,17.81,90.58,0.008410478508595887,-0.0050406155451390156,0.004204011059489865
2019/10/17,59.58,17.87,91.72,-0.0020120731134198877,0.003363231869766725,0.012507019861635271
2019/10/18,58.52,17.73,89.75,-0.0179513711332131,-0.007865209085220037,-0.02171243062131456
2019/10/21,57.37,17.42,90.07,-0.01984705753814353,-0.01763914866175975,0.003559118427262753
2019/10/22,58.12,17.62,90.29,0.01298832008830253,0.011415649083676538,0.002439566523736225
2019/10/23,57.49,17.76,89.5,-0.010898819066882837,0.007914117055990655,-0.00878808703857814
2019/10/24,57.44,17.76,89.8,-0.0008700948952311549,0.0,0.0033463500273445135
2019/10/25,60.79,17.79,88.0,0.056684377020662424,0.0016877641137194033,-0.02024816082994718
2019/10/28,63.25,17.73,88.64,0.03966982584699874,-0.0033783815916268445,0.007246408520766856
2019/10/29,63.03,17.5,88.2,-0.00348432408261079,-0.013057239156648137,-0.004976259986228193
2019/10/30,62.62,17.59,87.95,-0.006526087626759214,0.005129677819998069,-0.002838491829177947
2019/10/31,63.11,17.86,88.12,0.007794519697888802,0.015233016698886548,0.0019310507505752028
2019/11/1,64.24,17.88,90.04,0.017746834042357662,0.0011191942970150137,0.02155449410438859
2019/11/4,64.03,18.0,90.29,-0.0032743461077950897,0.006688988150796327,0.0027726962808563016
2019/11/5,63.4,18.08,90.06,-0.009887862087531119,0.004434597067865642,-0.0025505974459623104
2019/11/6,63.33,18.07,90.0,-0.0011047109148405454,-0.0005532503598928429,-0.0006664445431603383
2019/11/7,62.9,17.82,89.77,-0.0068129868219442,-0.013931682561473924,-0.0025588265616676154
2019/11/8,63.4,18.0,89.17,0.007917697736784746,0.010050335853501124,-0.006706183621809636
2019/11/11,61.72,18.0,88.21,-0.02685583394822011,0.0,-0.010824324876112179
2019/11/12,62.27,18.09,88.22,0.008871741389400611,0.004987541511039417,0.00011335940611800766
2019/11/13,63.47,17.99,88.0,0.019087584434018368,-0.005543251444762198,-0.0024968801985867373
2019/11/14,65.51,17.81,88.03,0.03163544942540675,-0.010055950660871726,0.00034085099460767765
2019/11/15,64.37,17.95,87.9,-0.017555116679260685,0.007830017632717734,-0.0014778607816827716
2019/11/18,64.51,18.07,88.71,0.0021725644796255494,0.006662989669849573,0.009172817841363923
2019/11/19,66.41,18.07,88.89,0.029027397008471567,0.0,0.0020270277210876486
2019/11/20,65.97,18.12,88.05,-0.0066475543178423635,0.0027631960106959674,-0.009494815311367866
2019/11/21,64.31,18.0,86.34,-0.025484953088007245,-0.006644542718668767,-0.019611844814884094
2019/11/22,61.79,17.9,84.89,-0.03997360107388381,-0.005571045049455492,-0.01693668937745496
2019/11/25,61.19,18.15,85.5,-0.009757761598438996,0.013869847864150575,0.007160075192838455
2019/11/26,61.74,18.37,85.4,0.008948241599563644,0.012048338516174706,-0.0011702751481905693
2019/11/27,62.26,18.09,84.91,0.008387145939448892,-0.015359599819830372,-0.00575422878325238
2019/11/28,62.28,18.12,84.4,0.00032118195233543645,0.0016570012076293494,-0.006024470409360383
2019/11/29,59.65,18.13,83.62,-0.04314619842187195,0.0005517241519261695,-0.009284675673492337
2019/12/2,58.15,17.94,83.29,-0.0254682695792523,-0.01053516813610944,-0.00395423198116962
2019/12/3,58.72,17.95,84.27,0.009754505341587283,0.000557258303637731,0.011697435837012549
2019/12/4,59.48,17.94,84.07,0.012859737285693562,-0.000557258303637731,-0.0023761446370569317
2019/12/5,59.66,17.83,84.67,0.0030216574946484442,-0.006150424755601236,0.00711156250698064
2019/12/6,60.49,17.83,84.74,0.013816283032220156,0.0,0.0008263975442268645
2019/12/9,58.07,17.92,83.65,-0.04082888273486418,0.005034975671735609,-0.01294631776557953
2019/12/10,58.68,17.84,83.59,0.010449773890822911,-0.0044742803949211485,-0.0007175317217686938
2019/12/11,59.03,18.01,84.04,0.005946835977816534,0.009484032036001455,0.005368980265735068
2019/12/12,59.1,18.42,84.04,0.001185135159454731,0.022509871639296186,0.0
2019/12/13,60.31,18.51,86.77,0.020267003050842725,0.004874095758245378,0.0319680638285984
2019/12/16,59.2,18.83,85.64,-0.01857638557293484,0.017140216083654902,-0.013108476083916187
2019/12/17,59.75,18.77,86.13,0.009247648921659746,-0.003191492070643509,0.005705319079600812
2019/12/18,58.85,18.4,85.98,-0.015177357105334188,-0.019909185983477684,-0.0017430717329469658
2019/12/19,58.93,18.41,85.7,0.0013584651435358808,0.0005433306300464125,-0.003261885464401537
2019/12/20,58.96,18.29,85.53,0.0005089490312588651,-0.0065395328422122034,-0.001985634011044013
2019/12/23,59.19,18.26,84.29,0.0038933608215527826,-0.001641587235951647,-0.014603957583299021
2019/12/24,58.68,18.2,84.46,-0.008653655427852236,-0.003291281084072839,0.0020148154964063636
2019/12/25,57.9,18.08,83.93,-0.013381568695831625,-0.006615239118719529,-0.006294931411060745
2019/12/26,58.6,18.18,84.43,0.012017312004017455,0.005515733785302679,0.005939670586672108
2019/12/27,58.6,18.19,84.72,0.0,0.000549903780698191,0.003428912611742163
2019/12/30,59.37,18.37,85.89,0.01305435169961644,0.009846906697003277,0.013715706484982881
2019/12/31,60.78,18.38,85.46,0.02347173920606327,0.0005442177005066107,-0.005018977562254889
2020/1/2,60.89,18.47,86.12,0.0018081701318362065,0.00488467728360753,0.007693242280283563
2020/1/3,59.69,18.57,86.2,-0.019904455439924362,0.005399581153465949,0.0009285051734853056
2020/1/6,58.4,18.2,85.6,-0.021848612346377472,-0.020125781281864707,-0.006984894521951723
2020/1/7,58.94,18.19,86.15,0.00920408747536694,-0.0005496015527186593,0.0064046798262422655
2020/1/8,58.81,18.05,85.0,-0.002208068837683541,-0.007726307751140915,-0.013438706483621665
2020/1/9,60.33,18.09,85.04,0.025517583980805725,0.0022136146283138203,0.0004704775433754804
2020/1/10,60.76,18.0,84.78,0.007102185274901807,-0.004987541511039417,-0.003062068109200844
2020/1/13,61.0,18.07,86.45,0.003942186445739182,0.0038813467079727992,0.019506546204808295
2020/1/14,60.08,18.18,86.83,-0.01519685671743165,0.006068984145195522,0.0043859719432539634
2020/1/15,60.37,18.01,85.81,0.004815285352455234,-0.009394929561468146,-0.011816634253523972
2020/1/16,60.03,18.02,85.55,-0.005647855544583358,0.0005550929923270331,-0.0030345494808274864
2020/1/17,62.96,17.74,86.25,0.047655166845395946,-0.015660275298758464,0.008149055573267283
2020/1/20,62.57,17.87,87.6,-0.006213674098875188,0.007301352289903473,0.01553094203087646
2020/1/21,62.76,17.79,85.6,0.003031997854559876,-0.004486827493593193,-0.02309571479464978
2020/1/22,62.73,17.6,85.22,-0.00047812575618078057,-0.010737599633637185,-0.004449135075930144
2020/1/23,61.1,17.15,83.49,-0.02632793593110172,-0.025900728432157738,-0.02050928386585671
2020/2/3,59.35,17.13,77.71,-0.029059745121872815,-0.001166861275919917,-0.0717429149847586
2020/2/4,60.24,17.31,80.43,0.014884462435960977,0.010453056852089304,0.0344032916948267
2020/2/5,61.74,17.31,80.38,0.024595435582375202,0.0,-0.000621851894922365
2020/2/6,62.56,17.44,81.52,0.01319407716304255,0.007482049292715676,0.014082999893414438
2020/2/7,62.26,17.89,81.03,-0.004806931223593658,0.02547547903979419,-0.006028932441835444
2020/2/10,61.46,17.63,80.3,-0.012932608311123417,-0.014639901110848896,-0.009049835519918226
2020/2/11,62.6,17.6,81.13,0.018378721403713882,-0.0017030943656726194,0.010283185454257548
2020/2/12,64.56,17.58,81.2,0.030829745855641022,-0.001137009787075538,0.0008624407606587781
2020/2/13,63.51,17.6,80.45,-0.016397650146809717,0.001137009787075538,-0.009279373729239815
2020/2/14,63.58,17.62,81.0,0.0011015816677728552,0.0011357184639271267,0.006813281234046897
2020/2/17,64.15,17.69,82.39,0.008925135578988552,0.0039648876636606545,0.01701491565505986
2020/2/18,62.92,17.52,81.55,-0.019360012871567633,-0.009656422663448794,-0.010247741260475784
2020/2/19,62.28,17.52,81.7,-0.010223731224280108,0.0,0.001837672798933987
2020/2/20,63.06,17.62,83.28,0.012446307151117608,0.005691534999788139,0.01915442244075649
2020/2/21,62.64,17.53,82.38,-0.006682602434366913,-0.0051209215748904136,-0.0108657352987791
2020/2/24,61.37,17.41,80.72,-0.020482935281542325,-0.00686894515304548,-0.02035631296258078
2020/2/25,61.33,17.18,80.19,-0.0006519967631133383,-0.01329883722398817,-0.006587557226416685
2020/2/26,60.19,17.0,79.83,-0.018762894078212966,-0.010532572499893256,-0.004499445161229687
2020/2/27,60.56,17.23,79.79,0.006128383569514284,0.01343870648362211,-0.0005011903375180538
2020/2/28,58.4,17.03,77.72,-0.036318719295012514,-0.011675555865241272,-0.02628555881095007
2020/3/2,59.17,17.26,79.58,0.013098766854421129,0.013415190980684777,0.02365018048954326
2020/3/3,61.35,17.57,79.49,0.03618051446831849,0.01780121654372424,-0.0011315774137612422
2020/3/4,60.97,17.59,80.58,-0.006213231237196304,0.0011376565504606084,0.013619252178179941
2020/3/5,63.68,17.72,82.45,0.04348860161640289,0.007363386427468033,0.022941569242406423
2020/3/6,64.06,17.48,80.91,0.005949602644884422,-0.013636574949545288,-0.01885462318585951
2020/3/9,61.73,17.45,78.14,-0.03705010777520723,-0.001717721578953224,-0.034835336192823974
2020/3/10,62.92,17.64,79.18,0.019094041784272875,0.010829401930209315,0.01322165205106085
2020/3/11,61.83,17.59,78.15,-0.017475394619600237,-0.0028384918291788352,-0.01309368481049944
2020/3/12,59.99,17.45,76.65,-0.030210801905475648,-0.00799091010103048,-0.019380451549662503
2020/3/13,58.82,17.0,74.71,-0.019695948539152575,-0.026126304592219984,-0.025635653330112973
2020/3/16,56.98,16.92,72.0,-0.03178160405608654,-0.004716989878138733,-0.036947832971654826
2020/3/17,56.31,16.93,72.14,-0.011828189803235745,0.000590841966966682,0.0019425564593378297
2020/3/18,55.97,16.72,69.87,-0.006056306363258379,-0.012481588488488793,-0.0319723029110337
2020/3/19,54.86,16.36,67.81,-0.02003134739381096,-0.021766276481954172,-0.029926695868608633
2020/3/20,55.67,16.49,69.0,0.014656916685958699,0.007914805396906477,0.01739682790150887
2020/3/23,57.15,16.52,66.76,0.02623798804540378,0.0018176315213245253,-0.03300240580362512
2020/3/24,59.49,16.91,68.95,0.04012884095899416,0.02333339481765684,0.03227750544567609
2020/3/25,61.78,17.03,70.35,0.03777145629062151,0.007071331764108013,0.020101179321087237
2020/3/26,62.69,16.83,70.19,0.01462225779544113,-0.011813486471882406,-0.002276932818067401
2020/3/27,63.12,16.91,69.72,0.006835731251742416,0.004742154707774393,-0.006718630090510658
2020/3/30,62.99,17.1,69.15,-0.0020616929037817755,0.01117330059812538,-0.008209162541052528
2020/3/31,63.91,17.29,69.17,0.01449986002835324,0.011049836186584727,0.00028918450172632504
2020/4/1,62.5,17.03,69.32,-0.02230928691983447,-0.015151805020602094,0.0021662222349112525
2020/4/2,63.78,17.26,69.67,0.020273104839555245,0.013415190980684777,0.005036344194622622
2020/4/3,65.09,17.22,68.86,0.02033126600238422,-0.0023201866556972206,-0.011694351131649405
2020/4/7,66.32,17.25,69.97,0.01872058324274395,0.0017406444777843255,0.01599112084742682
2020/4/8,65.82,17.21,69.39,-0.007567767311845941,-0.0023215332539208156,-0.008323813846347505
2020/4/9,67.22,17.06,69.64,0.02104707878176626,-0.008754068159915196,0.003596349988530534
2020/4/10,66.81,17.05,70.99,-0.0061180523595743,-0.0005863383340072303,0.019199907151306483
2020/4/13,67.13,17.11,70.13,0.004778268013274634,0.003512884174576403,-0.012188359502474988
2020/4/14,68.4,17.23,71.02,0.018741786677844985,0.006988962635736229,0.012610864966122293
2020/4/15,67.66,17.07,70.85,-0.01087766127594314,-0.009329513733489225,-0.002396561378252393
2020/4/16,67.65,17.15,70.38,-0.00014780873576469844,0.00467563680559957,-0.006655834243249892
2020/4/17,67.08,17.12,72.4,-0.008461417661789206,-0.0017508028983526103,0.028297167498231524
2020/4/20,67.15,17.0,73.5,0.0010429860142382452,-0.007034026657379844,0.01507910682711966
2020/4/21,66.18,17.09,72.37,-0.01455062047577993,0.005280153071283156,-0.015493557340754194
2020/4/22,67.71,17.22,72.07,0.022855577004087912,0.007578001872085238,-0.004153979941686536
2020/4/23,66.7,17.3,72.16,-0.015028926575975987,0.004635002504148833,0.00124800681801851
2020/4/24,66.17,17.53,70.5,-0.007977764897610484,0.013207197429409678,-0.023273165936145368
2020/4/27,66.91,17.61,71.2,0.011121244770757599,0.0045532235749714545,0.009880108599706894
2020/4/28,66.7,17.75,72.38,-0.0031434798731471147,0.007918593413310138,0.016437199717666218
2020/4/29,64.85,17.61,74.0,-0.028128042159125677,-0.007918593413310138,0.02213507506857404
2020/4/30,64.58,17.45,74.46,-0.004172145432323582,-0.009127273859678375,0.006196975240400526
2020/5/6,66.96,17.24,73.81,0.036190660851090684,-0.012107383412889305,-0.008767844662609825
2020/5/7,67.08,17.03,73.23,0.0017905107737883341,-0.012255770560949841,-0.007889050708982381
2020/5/8,67.4,17.09,72.97,0.0047590809632529485,0.003517002452902318,-0.0035567752954497323
2020/5/11,65.06,17.16,73.9,-0.03533509687305525,0.0040875969323170835,0.012664430176627661
2020/5/12,66.28,17.22,73.93,0.018578271513156608,0.0034904049397681547,0.00040587161485206025
2020/5/13,66.46,17.18,73.34,0.0027120703680854064,-0.002325582443475138,-0.008012536925828151
2020/5/14,67.5,17.15,72.23,0.015527334952036398,-0.0017477429441608017,-0.01525069058042483
2020/5/15,65.85,17.16,72.23,-0.02474816968919402,0.0005829204478677852,0.0
2020/5/18,67.5,17.04,72.2,0.02474816968919402,-0.007017572658646998,-0.0004154261639746082
2020/5/19,68.01,17.02,72.9,0.007527155309063005,-0.0011743982559413446,0.009648593115831439
2020/5/20,67.99,17.04,72.95,-0.0002941176491786379,0.0011743982559413446,0.000685635954182473
2020/5/21,69.26,17.02,72.38,0.018506903435907773,-0.0011743982559413446,-0.00784425683319867
2020/5/22,66.58,16.77,70.12,-0.03946330682739774,-0.014797547310110737,-0.03172195808256273
2020/5/25,67.46,17.07,70.03,0.013130597486625817,0.017730960971231724,-0.0012843383856067092
2020/5/26,67.92,17.06,70.51,0.006795712369587648,-0.000585994742816176,0.006830822063522923
2020/5/27,66.56,16.98,70.65,-0.02022674549013903,-0.004700361180331569,0.001983565399586773
2020/5/28,65.42,17.45,71.51,-0.017275774402714994,0.027303467765234846,0.012099190929768078
2020/5/29,65.58,17.39,70.71,0.0024427493062644245,-0.003444320282244284,-0.011250294444154818
2020/6/1,66.85,17.8,72.16,0.019180532131449546,0.023303128931847716,0.02029887013821874
2020/6/2,67.0,18.0,74.28,0.0022413158430136804,0.011173300598124936,0.028955860730136784
2020/6/3,66.81,18.16,75.01,-0.002839849453580179,0.008849615276982803,0.009779701497039994
2020/6/4,67.67,17.8,75.14,0.012790180306748944,-0.02002291587510774,0.0017316021642779234
2020/6/5,68.58,17.75,75.3,0.013357996790639426,-0.002812941376614919,0.0021270946600244756
2020/6/8,66.92,17.89,76.72,-0.02450307091615045,0.00785638159920321,0.018682295769335333
2020/6/9,69.14,18.02,76.5,0.03263555837485477,0.007240354659563852,-0.002871689742693029
2020/6/10,70.45,17.87,75.58,0.018769803851211186,-0.00835892300885499,-0.012099042911146718
2020/6/11,70.38,17.6,74.22,-0.0009941064512499764,-0.015224427127230378,-0.018158042288892062
2020/6/12,71.53,17.53,74.15,0.016207810226853248,-0.003985203110963287,-0.0009435870485097198
2020/6/15,70.2,17.23,72.54,-0.018768631088526888,-0.017261648393304796,-0.02195193472918522
2020/6/16,72.62,17.64,73.46,0.033892054954423934,0.02351700003880719,0.01260290653676499
2020/6/17,74.71,17.92,73.01,0.0283735860015204,0.01574835696813892,-0.0061446223235268604
2020/6/18,74.42,18.19,73.4,-0.003889229069233835,0.014954584983246644,0.005327517552475847
2020/6/19,77.48,18.17,73.42,0.040295115620319066,-0.0011001101219512144,0.0002724424482183352
2020/6/22,77.69,18.21,72.77,0.0027067104235340977,0.00219901133143674,-0.008892595709693474
2020/6/23,78.75,18.75,71.96,0.013551728743412816,0.02922285867690322,-0.011193373276662477
2020/6/24,77.46,19.09,72.26,-0.016516603619136205,0.017970885321236363,0.004160316637161543
2020/6/29,76.86,18.98,71.01,-0.007776088949908555,-0.005778844555874407,-0.017450013525492025
2020/6/30,76.92,18.94,71.4,0.000780335583881353,-0.002109705423849473,0.005477157151537071
2020/7/1,75.87,19.45,73.5,-0.01374457137059526,0.026570982306523216,0.028987536873251507
2020/7/2,76.0,19.15,76.0,0.0017119909363474406,-0.015544354437800667,0.03344793406754043
2020/7/3,76.57,19.09,77.96,0.007472014838700858,-0.0031380778889986694,0.025462534353028587
2020/7/6,77.61,19.31,84.12,0.013490929741015734,0.011458458702767071,0.07604847619513944
2020/7/7,81.07,19.32,83.22,0.04361669413356761,0.0005177323439489179,-0.010756647279704268
2020/7/8,80.88,19.18,85.69,-0.002346404287399295,-0.007272759329080003,0.029248429126232267
2020/7/9,82.09,19.03,85.92,0.014849631647958716,-0.007851388147233962,0.002680498079527638
2020/7/10,82.79,18.89,82.34,0.008491074790540232,-0.007383999794639884,-0.04255961441879563
2020/7/13,83.18,19.16,82.36,0.00469965316405041,0.014192091029296083,0.00024286581782995142
2020/7/14,82.02,19.41,81.3,-0.014043814350852557,0.01296362463820433,-0.0129538656058239
2020/7/15,85.82,19.96,80.22,0.04528895959946588,0.02794187370239909,-0.013373156211858195
2020/7/16,80.29,19.13,78.22,-0.06660699936678594,-0.04247248743115639,-0.025247491014538603
2020/7/17,80.27,18.61,78.02,-0.00024912805310695063,-0.027558712798001928,-0.0025601652488580484
2020/7/20,80.41,18.64,82.8,0.0017425944165720963,0.001610738603285533,0.0594628573127034
2020/7/21,82.75,18.67,80.76,0.02868546769711422,0.0016081482961864957,-0.02494626794657684
2020/7/22,82.81,18.67,79.93,0.0007248127884365019,0.0,-0.010330541806709448
2020/7/23,82.81,18.66,79.0,0.0,-0.0005357621344335151,-0.011703399170905904
2020/7/24,78.99,18.2,77.0,-0.04722756486928059,-0.024960601336448285,-0.025642430613337375
2020/7/27,79.49,18.53,76.43,0.00630996540869333,0.01796944621451857,-0.007430132598891248
2020/7/28,78.83,18.66,76.38,-0.008337592513204761,0.006991155121929715,-0.0006544074574224013
2020/7/29,79.87,18.57,77.3,0.013106677857480875,-0.004834820054583577,0.011973073796005984
2020/7/30,79.14,18.33,76.03,-0.009181876972019332,-0.013008313513001024,-0.016565956353031375
2020/7/31,78.65,18.37,75.9,-0.00621080645299088,0.0021798373754209344,-0.0017113148387606358
2020/8/3,77.67,18.33,76.44,-0.012538547072731276,-0.0021798373754209344,0.007089434970487751
2020/8/4,78.32,18.35,78.67,0.008333915790698754,0.00109051264896598,0.028755768969078943
2020/8/5,77.32,18.17,77.13,-0.012850343882124804,-0.009857692092499537,-0.01976957839524296
2020/8/6,75.83,18.07,77.15,-0.0194586616272856,-0.005518777803942498,0.00025926886326210763
2020/8/7,76.0,18.08,76.33,0.0022393475734867607,0.0005532503598928429,-0.01068553299879138
